fishID,Year,Length,Weight_kg,Age,Notes,Capture
64,2017,793.3954086,20.03,6,,
64,2017,703.6156107,20.03,5,,
64,2017,630.1594123,20.03,4,,
64,2017,589.3504132,20.03,3,,
64,2017,475.0852158,20.03,2,,
64,2017,393.4672176,20.03,1,,
65,2017,780,5.48,3,,
65,2017,651.603054,5.48,2,,
65,2017,447.6784928,5.48,1,,
66,2017,1239,22.07,17,,
66,2017,1199.539682,22.07,16,,
66,2017,1153.502645,22.07,15,,
66,2017,1120.619047,22.07,14,,
66,2017,1074.582009,22.07,13,,
66,2017,1035.121692,22.07,12,,
66,2017,962.7777756,22.07,11,,
66,2017,936.4708971,22.07,10,,
66,2017,897.0105794,22.07,9,,
66,2017,831.2433831,22.07,8,,
66,2017,785.2063457,22.07,7,,
66,2017,726.0158691,22.07,6,,
66,2017,653.6719532,22.07,5,,
66,2017,581.3280372,22.07,4,,
66,2017,515.560841,22.07,3,,
66,2017,436.6402054,22.07,2,,
66,2017,285.375654,22.07,1,,
67,2017,1005,12.39,10,,
67,2017,933.793986,12.39,9,,
67,2017,862.5879721,12.39,8,,
67,2017,748.6583497,12.39,7,,
67,2017,648.9699302,12.39,6,,
67,2017,613.3669232,12.39,5,,
67,2017,563.5227134,12.39,4,,
67,2017,506.5579023,12.39,3,,
67,2017,428.2312869,12.39,2,,
67,2017,349.9046715,12.39,1,,
68,2017,1006,13.56,7,,
68,2017,919.3319865,13.56,6,,
68,2017,856.300704,13.56,5,,
68,2017,769.6326905,13.56,4,,
68,2017,643.5701255,13.56,3,,
68,2017,407.202816,13.56,2,,
68,2017,273.2613407,13.56,1,,
69,2017,993,10.99,8,,
69,2017,910.2714228,10.99,7,,
69,2017,827.5428456,10.99,6,,
69,2017,761.3599839,10.99,5,,
69,2017,662.0856912,10.99,4,,
69,2017,546.2656832,10.99,3,,
69,2017,389.0813865,10.99,2,,
69,2017,256.715663,10.99,1,,
70,2017,903,9.87,7,,
70,2017,822.0078376,9.87,6,,
70,2017,718.9269037,9.87,5,,
70,2017,660.0235129,9.87,4,,
70,2017,549.5796551,9.87,3,,
70,2017,431.7728735,9.87,2,,
70,2017,269.7885488,9.87,1,,
71,2017,772,6.17,4,,
71,2017,620.5167529,6.17,3,,
71,2017,457.3809482,6.17,2,,
71,2017,259.2874712,6.17,1,,
72,2017,907,9.32,9,,
72,2017,863.4075031,9.32,8,,
72,2017,790.7533417,9.32,7,,
72,2017,703.5683479,9.32,6,,
72,2017,652.7104349,9.32,5,,
72,2017,580.0562735,9.32,4,,
72,2017,492.8712797,9.32,3,,
72,2017,340.2975407,9.32,2,,
72,2017,253.112547,9.32,1,,
73,2017,980,13.55,9,,
73,2017,933.7471937,13.55,8,,
73,2017,900.7094749,13.55,7,,
73,2017,847.8491249,13.55,6,,
73,2017,788.381231,13.55,5,,
73,2017,689.2680747,13.55,4,,
73,2017,550.5096558,13.55,3,,
73,2017,358.8908868,13.55,2,,
73,2017,233.3475555,13.55,1,,
74,2017,1042,13.63,10,,
74,2017,989.1209938,13.63,9,,
74,2017,927.4288199,13.63,8,,
74,2017,883.3629814,13.63,7,,
74,2017,821.6708076,13.63,6,,
74,2017,759.9786337,13.63,5,,
74,2017,680.6601244,13.63,4,,
74,2017,610.1547828,13.63,3,,
74,2017,513.2099382,13.63,2,,
74,2017,425.0782612,13.63,1,,
75,2017,1014,12.82,14,,
75,2017,978.3230009,12.82,13,,
75,2017,914.1044027,12.82,12,,
75,2017,878.4274036,12.82,11,,
75,2017,799.9380057,12.82,10,,
75,2017,735.7194074,12.82,9,,
75,2017,685.7716087,12.82,8,,
75,2017,621.5530104,12.82,7,,
75,2017,600.146811,12.82,6,,
75,2017,535.9282127,12.82,5,,
75,2017,471.7096144,12.82,4,,
75,2017,407.4910161,12.82,3,,
75,2017,357.5432174,12.82,2,,
75,2017,279.0538195,12.82,1,,
76,2017,819,7.36,3,,
76,2017,629.7827752,7.36,2,,
76,2017,492.7634055,7.36,1,,
77,2017,1050,16.94,12,,
77,2017,987.6029287,16.94,11,,
77,2017,943.9249789,16.94,10,,
77,2017,906.4867361,16.94,9,,
77,2017,844.0896649,16.94,8,,
77,2017,794.1720079,16.94,7,,
77,2017,756.7337651,16.94,6,,
77,2017,694.3366939,16.94,5,,
77,2017,631.9396226,16.94,4,,
77,2017,550.82343,16.94,3,,
77,2017,432.2689946,16.94,2,,
77,2017,232.5983666,16.94,1,,
78,2017,806,7.67,6,,
78,2017,670.6355128,7.67,5,,
78,2017,578.0177058,7.67,4,,
78,2017,485.3998988,7.67,3,,
78,2017,414.1554319,7.67,2,,
78,2017,321.5376249,7.67,1,,
79,2017,1138,23.83,16,,
79,2017,1075.563892,23.83,15,,
79,2017,1044.345839,23.83,14,,
79,2017,1000.640563,23.83,13,,
79,2017,944.4480663,23.83,12,,
79,2017,894.4991802,23.83,11,,
79,2017,863.2811264,23.83,10,,
79,2017,825.8194618,23.83,9,,
79,2017,788.3577973,23.83,8,,
79,2017,738.4089112,23.83,7,,
79,2017,694.7036358,23.83,6,,
79,2017,632.2675282,23.83,5,,
79,2017,551.1005883,23.83,4,,
79,2017,438.7155945,23.83,3,,
79,2017,370.0358761,23.83,2,,
79,2017,220.1892178,23.83,1,,
80,2017,1055,19.38,15,,
80,2017,1007.640211,19.38,14,,
80,2017,973.8117906,19.38,13,,
80,2017,933.217686,19.38,12,,
80,2017,892.6235813,19.38,11,,
80,2017,845.2637925,19.38,10,,
80,2017,811.4353719,19.38,9,,
80,2017,743.7785308,19.38,8,,
80,2017,682.8873737,19.38,7,,
80,2017,642.2932691,19.38,6,,
80,2017,574.6364279,19.38,5,,
80,2017,473.1511662,19.38,4,,
80,2017,364.9002204,19.38,3,,
80,2017,324.3061157,19.38,2,,
80,2017,256.6492746,19.38,1,,
81,2017,999,15.24,12,,
81,2017,939.5869483,15.24,11,,
81,2017,897.9978121,15.24,10,,
81,2017,838.5847603,15.24,9,,
81,2017,802.9369293,15.24,8,,
81,2017,773.2304034,15.24,7,,
81,2017,719.7586569,15.24,6,,
81,2017,642.5216896,15.24,5,,
81,2017,600.9325534,15.24,4,,
81,2017,541.5195017,15.24,3,,
81,2017,428.6347034,15.24,2,,
81,2017,297.9259896,15.24,1,,
82,2017,1029,14.58,13,,
82,2017,992.6370088,14.58,12,,
82,2017,980.5160118,14.58,11,,
82,2017,932.0320236,14.58,10,,
82,2017,883.5480354,14.58,9,,
82,2017,810.8220531,14.58,8,,
82,2017,762.3380649,14.58,7,,
82,2017,725.9750737,14.58,6,,
82,2017,647.1885929,14.58,5,,
82,2017,616.8861002,14.58,4,,
82,2017,562.3416135,14.58,3,,
82,2017,386.5871563,14.58,2,,
82,2017,283.5586813,14.58,1,,
83,2017,791,7.15,5,,
83,2017,687.0354254,7.15,4,,
83,2017,597.9229329,7.15,3,,
83,2017,456.8281531,7.15,2,,
83,2017,345.4375374,7.15,1,,
84,2017,935,10.76,8,,
84,2017,857.0757602,10.76,7,,
84,2017,815.1165542,10.76,6,,
84,2017,761.1690036,10.76,5,,
84,2017,713.2156253,10.76,4,,
84,2017,653.2739024,10.76,3,,
84,2017,539.3846289,10.76,2,,
84,2017,365.5536325,10.76,1,,
85,2017,945,9.18,11,,
85,2017,900.9370644,9.18,10,,
85,2017,849.5303063,9.18,9,,
85,2017,783.4359029,9.18,8,,
85,2017,746.7167899,9.18,7,,
85,2017,695.3100317,9.18,6,,
85,2017,621.8718058,9.18,5,,
85,2017,548.4335798,9.18,4,,
85,2017,460.3077087,9.18,3,,
85,2017,394.2133053,9.18,2,,
85,2017,298.7436116,9.18,1,,
86,2017,962,11.06,21,,
86,2017,954.2697215,11.06,20,,
86,2017,942.6743037,11.06,19,,
86,2017,927.2137467,11.06,18,,
86,2017,915.6183289,11.06,17,,
86,2017,911.7531897,11.06,16,,
86,2017,892.4274934,11.06,15,,
86,2017,876.9669363,11.06,14,,
86,2017,869.2366578,11.06,13,,
86,2017,853.7761008,11.06,12,,
86,2017,846.0458223,11.06,11,,
86,2017,826.720126,11.06,10,,
86,2017,807.3944297,11.06,9,,
86,2017,791.9338727,11.06,8,,
86,2017,768.7430371,11.06,7,,
86,2017,741.6870623,11.06,6,,
86,2017,722.361366,11.06,5,,
86,2017,691.440252,11.06,4,,
86,2017,645.0585809,11.06,3,,
86,2017,602.542049,11.06,2,,
86,2017,505.9135676,11.06,1,,
87,2017,NA,17.29,NA,,
88,2017,1201,21.72,9,,
88,2017,1135.842636,21.72,8,,
88,2017,1063.445565,21.72,7,,
88,2017,969.329372,21.72,6,,
88,2017,925.8911292,21.72,5,,
88,2017,839.0146437,21.72,4,,
88,2017,752.1381582,21.72,3,,
88,2017,592.8646015,21.72,2,,
88,2017,462.5498732,21.72,1,,
89,2017,876,8.33,9,,
89,2017,793.1553575,8.33,8,,
89,2017,732.9047084,8.33,7,,
89,2017,657.591397,8.33,6,,
89,2017,604.8720791,8.33,5,,
89,2017,544.62143,8.33,4,,
89,2017,461.7767875,8.33,3,,
89,2017,386.4634761,8.33,2,,
89,2017,296.0875025,8.33,1,,
90,2017,1035,13.15,19,,
90,2017,1020.436716,13.15,18,,
90,2017,1005.873431,13.15,17,,
90,2017,991.3101467,13.15,16,,
90,2017,967.038006,13.15,15,,
90,2017,957.3291497,13.15,14,,
90,2017,923.3481526,13.15,13,,
90,2017,894.2215838,13.15,12,,
90,2017,865.0950149,13.15,11,,
90,2017,826.2595897,13.15,10,,
90,2017,801.987449,13.15,9,,
90,2017,772.8608801,13.15,8,,
90,2017,734.0254549,13.15,7,,
90,2017,695.1900298,13.15,6,,
90,2017,651.5001764,13.15,5,,
90,2017,607.8103231,13.15,4,,
90,2017,539.8483291,13.15,3,,
90,2017,476.7407632,13.15,2,,
90,2017,306.8357781,13.15,1,,
91,2017,1049,13.7,12,,
91,2017,1014.649789,13.7,11,,
91,2017,959.6894519,13.7,10,,
91,2017,918.469199,13.7,9,,
91,2017,870.3789038,13.7,8,,
91,2017,815.4185666,13.7,7,,
91,2017,746.718145,13.7,6,,
91,2017,678.0177234,13.7,5,,
91,2017,581.8371331,13.7,4,,
91,2017,492.526585,13.7,3,,
91,2017,368.8658262,13.7,2,,
91,2017,265.8151937,13.7,1,,
92,2017,1079,17.84,10,,
92,2017,1044.314437,17.84,9,,
92,2017,1009.628873,17.84,8,,
92,2017,957.600528,17.84,7,,
92,2017,888.2294012,17.84,6,,
92,2017,836.201056,17.84,5,,
92,2017,766.8299292,17.84,4,,
92,2017,688.7874115,17.84,3,,
92,2017,550.0451578,17.84,2,,
92,2017,359.2745589,17.84,1,,
93,2017,1015,15.65,10,,
93,2017,959.7793876,15.65,9,,
93,2017,873.0041394,15.65,8,,
93,2017,809.894868,15.65,7,,
93,2017,746.7855967,15.65,6,,
93,2017,652.1216896,15.65,5,,
93,2017,604.7897361,15.65,4,,
93,2017,494.3485112,15.65,3,,
93,2017,360.2413095,15.65,2,,
93,2017,226.1341079,15.65,1,,
94,2017,1174,19.63,19,,
94,2017,1141.527032,19.63,18,,
94,2017,1092.817581,19.63,17,,
94,2017,1076.581097,19.63,16,,
94,2017,1049.52029,19.63,15,,
94,2017,1017.047322,19.63,14,,
94,2017,984.5743545,19.63,13,,
94,2017,957.513548,19.63,12,,
94,2017,930.4527415,19.63,11,,
94,2017,865.5068059,19.63,10,,
94,2017,860.0946446,19.63,9,,
94,2017,822.2095156,19.63,8,,
94,2017,784.3243865,19.63,7,,
94,2017,730.2027735,19.63,6,,
94,2017,676.0811605,19.63,5,,
94,2017,594.898741,19.63,4,,
94,2017,519.1284828,19.63,3,,
94,2017,400.0609342,19.63,2,,
94,2017,313.4663534,19.63,1,,
95,2017,1156,22.53,15,,
95,2017,1108.082479,22.53,14,,
95,2017,1078.134028,22.53,13,,
95,2017,1048.185577,22.53,12,,
95,2017,1000.268056,22.53,11,,
95,2017,976.3092956,22.53,10,,
95,2017,946.3608448,22.53,9,,
95,2017,922.4020842,22.53,8,,
95,2017,874.484563,22.53,7,,
95,2017,850.5258024,22.53,6,,
95,2017,766.6701404,22.53,5,,
95,2017,682.8144783,22.53,4,,
95,2017,586.9794359,22.53,3,,
95,2017,491.1443936,22.53,2,,
95,2017,377.3402807,22.53,1,,
96,2017,1105,17.54,10,,
96,2017,1037.881054,17.54,9,,
96,2017,989.9389489,17.54,8,,
96,2017,913.2315816,17.54,7,,
96,2017,855.701056,17.54,6,,
96,2017,788.5821096,17.54,5,,
96,2017,740.6400049,17.54,4,,
96,2017,692.6979003,17.54,3,,
96,2017,577.6368493,17.54,2,,
96,2017,424.2221145,17.54,1,,
97,2017,1128,17.86,21,,
97,2017,1110.51093,17.86,20,,
97,2017,1087.192169,17.86,19,,
97,2017,1081.362479,17.86,18,,
97,2017,1058.043718,17.86,17,,
97,2017,1046.384338,17.86,16,,
97,2017,1023.065577,17.86,15,,
97,2017,993.9171266,17.86,14,,
97,2017,970.598366,17.86,13,,
97,2017,929.790535,17.86,12,,
97,2017,906.4717744,17.86,11,,
97,2017,877.3233236,17.86,10,,
97,2017,836.5154926,17.86,9,,
97,2017,795.7076616,17.86,8,,
97,2017,749.0701404,17.86,7,,
97,2017,690.7732389,17.86,6,,
97,2017,609.1575768,17.86,5,,
97,2017,510.0528443,17.86,4,,
97,2017,422.6074921,17.86,3,,
97,2017,352.6512103,17.86,2,,
97,2017,323.5027595,17.86,1,,
98,2017,1096,15.07,9,,
98,2017,1027.848567,15.07,8,,
98,2017,968.2160635,15.07,7,,
98,2017,891.5457015,15.07,6,,
98,2017,746.7239068,15.07,5,,
98,2017,593.3831829,15.07,4,,
98,2017,533.7506792,15.07,3,,
98,2017,457.0803173,15.07,2,,
98,2017,320.7774516,15.07,1,,
99,2017,1111,17.95,12,,
99,2017,1059.554063,17.95,11,,
99,2017,1028.6865,17.95,10,,
99,2017,997.8189381,17.95,9,,
99,2017,966.9513758,17.95,8,,
99,2017,905.2162511,17.95,7,,
99,2017,853.7703139,17.95,6,,
99,2017,797.1797829,17.95,5,,
99,2017,745.7338457,17.95,4,,
99,2017,632.5527838,17.95,3,,
99,2017,421.6244412,17.95,2,,
99,2017,303.2987855,17.95,1,,
100,2017,1005,10.87,10,,
100,2017,959.1206705,10.87,9,,
100,2017,908.1436378,10.87,8,,
100,2017,857.1666051,10.87,7,,
100,2017,801.0918691,10.87,6,,
100,2017,729.7240233,10.87,5,,
100,2017,653.2584742,10.87,4,,
100,2017,571.6952219,10.87,3,,
100,2017,464.6434531,10.87,2,,
100,2017,286.2238386,10.87,1,,
101,2017,1086,15.14,22,,
101,2017,1067.77275,15.14,21,,
101,2017,1049.545499,15.14,20,,
101,2017,1043.469749,15.14,19,,
101,2017,1019.166748,15.14,18,,
101,2017,994.8637476,15.14,17,,
101,2017,964.4849968,15.14,16,,
101,2017,946.2577463,15.14,15,,
101,2017,909.8032453,15.14,14,,
101,2017,879.4244945,15.14,13,,
101,2017,855.1214939,15.14,12,,
101,2017,824.7427431,15.14,11,,
101,2017,800.4397424,15.14,10,,
101,2017,770.0609916,15.14,9,,
101,2017,727.5307405,15.14,8,,
101,2017,697.1519897,15.14,7,,
101,2017,642.4702382,15.14,6,,
101,2017,587.7884868,15.14,5,,
101,2017,533.1067353,15.14,4,,
101,2017,466.2734836,15.14,3,,
101,2017,405.515982,15.14,2,,
101,2017,277.9252286,15.14,1,,
102,2017,1070,17.13,12,,
102,2017,1045.115626,17.13,11,,
102,2017,1003.641671,17.13,10,,
102,2017,937.2833413,17.13,9,,
102,2017,879.219803,17.13,8,,
102,2017,804.5666825,17.13,7,,
102,2017,738.2083531,17.13,6,,
102,2017,696.7343973,17.13,5,,
102,2017,613.7864855,17.13,4,,
102,2017,547.4281562,17.13,3,,
102,2017,481.0698268,17.13,2,,
102,2017,364.9427504,17.13,1,,
103,2017,1075,21.27,12,,
103,2017,1029.42533,21.27,11,,
103,2017,993.9783643,21.27,10,,
103,2017,958.5313987,21.27,9,,
103,2017,923.0844331,21.27,8,,
103,2017,877.509763,21.27,7,,
103,2017,826.8712407,21.27,6,,
103,2017,766.105014,21.27,5,,
103,2017,710.4026394,21.27,4,,
103,2017,639.5087082,21.27,3,,
103,2017,543.2955158,21.27,2,,
103,2017,401.5076534,21.27,1,,
104,2017,1205,23.81,16,,
104,2017,1166.501903,23.81,15,,
104,2017,1134.420155,23.81,14,,
104,2017,1083.089358,23.81,13,,
104,2017,1051.00761,23.81,12,,
104,2017,1006.093163,23.81,11,,
104,2017,967.595066,23.81,10,,
104,2017,916.2642695,23.81,9,,
104,2017,871.3498225,23.81,8,,
104,2017,845.6844243,23.81,7,,
104,2017,787.9372782,23.81,6,,
104,2017,736.6064816,23.81,5,,
104,2017,678.8593355,23.81,4,,
104,2017,563.3650433,23.81,3,,
104,2017,479.9524989,23.81,2,,
104,2017,306.7110606,23.81,1,,
105,2017,1121,15.69,16,,
105,2017,1077.421687,15.69,15,,
105,2017,1044.737952,15.69,14,,
105,2017,1012.054218,15.69,13,,
105,2017,979.3704829,15.69,12,,
105,2017,952.1340373,15.69,11,,
105,2017,914.0030135,15.69,10,,
105,2017,903.1084353,15.69,9,,
105,2017,864.9774115,15.69,8,,
105,2017,837.7409659,15.69,7,,
105,2017,794.1626529,15.69,6,,
105,2017,734.2424726,15.69,5,,
105,2017,674.3222923,15.69,4,,
105,2017,592.6129556,15.69,3,,
105,2017,412.8524147,15.69,2,,
105,2017,271.2228976,15.69,1,,
106,2017,1082,13.75,18,,
106,2017,1072.541789,13.75,17,,
106,2017,1039.438049,13.75,16,,
106,2017,1011.063414,13.75,15,,
106,2017,982.6887801,13.75,14,,
106,2017,968.501463,13.75,13,,
106,2017,949.5850402,13.75,12,,
106,2017,935.397723,13.75,11,,
106,2017,911.7521945,13.75,10,,
106,2017,902.2939831,13.75,9,,
106,2017,873.9193488,13.75,8,,
106,2017,840.8156089,13.75,7,,
106,2017,817.1700803,13.75,6,,
106,2017,755.6917061,13.75,5,,
106,2017,698.9424376,13.75,4,,
106,2017,628.005852,13.75,3,,
106,2017,523.9655264,13.75,2,,
106,2017,391.5505666,13.75,1,,
107,2017,951,10.72,10,,
107,2017,905.0075031,10.72,9,,
107,2017,859.0150063,10.72,8,,
107,2017,782.3608448,10.72,7,,
107,2017,721.0375157,10.72,6,,
107,2017,659.7141865,10.72,5,,
107,2017,567.7291928,10.72,4,,
107,2017,437.4171183,10.72,3,,
107,2017,284.1087954,10.72,2,,
107,2017,222.7854662,10.72,1,,
108,2017,1126,19.51,13,,
108,2017,1108.839397,19.51,12,,
108,2017,1080.238392,19.51,11,,
108,2017,1045.917186,19.51,10,,
108,2017,994.4353773,19.51,9,,
108,2017,937.2333674,19.51,8,,
108,2017,868.5909555,19.51,7,,
108,2017,799.9485437,19.51,6,,
108,2017,702.7051269,19.51,5,,
108,2017,611.181911,19.51,4,,
108,2017,502.4980923,19.51,3,,
108,2017,410.9748765,19.51,2,,
108,2017,256.5294498,19.51,1,,
109,2017,815,7.14,6,,
109,2017,738.5464026,7.14,5,,
109,2017,614.3093068,7.14,4,,
109,2017,528.2990098,7.14,3,,
109,2017,432.732013,7.14,2,,
109,2017,327.6083166,7.14,1,,
110,2017,891,9.7,7,,
110,2017,779.1148892,9.7,6,,
110,2017,700.7953116,9.7,5,,
110,2017,600.0987118,9.7,4,,
110,2017,544.1561564,9.7,3,,
110,2017,465.8365788,9.7,2,,
110,2017,320.3859347,9.7,1,,
111,2017,1000,11.44,7,,
111,2017,891.6023824,11.44,6,,
111,2017,774.8664864,11.44,5,,
111,2017,649.7923123,11.44,4,,
111,2017,549.7329729,11.44,3,,
111,2017,449.6736335,11.44,2,,
111,2017,299.5846245,11.44,1,,
112,2017,930,9.71,8,,
112,2017,869.6553559,9.71,7,,
112,2017,786.6814703,9.71,6,,
112,2017,711.2506651,9.71,5,,
112,2017,613.1906184,9.71,4,,
112,2017,537.7598133,9.71,3,,
112,2017,386.8982031,9.71,2,,
112,2017,281.2950759,9.71,1,,
113,2017,1078,13.89,15,,
113,2017,1039.192169,13.89,14,,
113,2017,1000.384338,13.89,13,,
113,2017,984.8612055,13.89,12,,
113,2017,961.5765069,13.89,11,,
113,2017,922.7686759,13.89,10,,
113,2017,852.91458,13.89,9,,
113,2017,783.0604841,13.89,8,,
113,2017,744.2526531,13.89,7,,
113,2017,682.1601234,13.89,6,,
113,2017,620.0675938,13.89,5,,
113,2017,565.7366303,13.89,4,,
113,2017,503.6441006,13.89,3,,
113,2017,410.5053062,13.89,2,,
113,2017,325.1280779,13.89,1,,
114,2017,1079,13.7,17,,
114,2017,1050.152601,13.7,16,,
114,2017,1030.921001,13.7,15,,
114,2017,1006.881502,13.7,14,,
114,2017,987.6499023,13.7,13,,
114,2017,953.9946031,13.7,12,,
114,2017,929.9551037,13.7,11,,
114,2017,905.9156043,13.7,10,,
114,2017,877.068205,13.7,9,,
114,2017,833.7971061,13.7,8,,
114,2017,800.1418069,13.7,7,,
114,2017,728.0233087,13.7,6,,
114,2017,670.3285101,13.7,5,,
114,2017,593.402112,13.7,4,,
114,2017,487.6283147,13.7,3,,
114,2017,420.3177163,13.7,2,,
114,2017,280.8886198,13.7,1,,
115,2017,925,8.44,11,,
115,2017,882.731253,8.44,10,,
115,2017,833.4177148,8.44,9,,
115,2017,770.0145942,8.44,8,,
115,2017,720.701056,8.44,7,,
115,2017,636.163562,8.44,6,,
115,2017,579.8052326,8.44,5,,
115,2017,516.402112,8.44,4,,
115,2017,452.9989915,8.44,3,,
115,2017,319.1479592,8.44,2,,
115,2017,248.7000475,8.44,1,,
116,2017,1010,10.57,9,,
116,2017,942.8945291,10.57,8,,
116,2017,898.1575484,10.57,7,,
116,2017,868.3328947,10.57,6,,
116,2017,763.9466066,10.57,5,,
116,2017,674.4726453,10.57,4,,
116,2017,599.9110109,10.57,3,,
116,2017,458.2439056,10.57,2,,
116,2017,338.9452906,10.57,1,,
117,2017,865,9.8,10,,
117,2017,822.1398617,9.8,9,,
117,2017,800.7097926,9.8,8,,
117,2017,757.8496543,9.8,7,,
117,2017,707.8461597,9.8,6,,
117,2017,664.9860215,9.8,5,,
117,2017,600.6958141,9.8,4,,
117,2017,550.6923194,9.8,3,,
117,2017,507.8321812,9.8,2,,
117,2017,464.9720429,9.8,1,,
118,2017,1054,12.2,20,,
118,2017,1024.245416,12.2,19,,
118,2017,1024.245416,12.2,18,,
118,2017,1006.392665,12.2,17,,
118,2017,994.4908317,12.2,16,,
118,2017,958.7853307,12.2,15,,
118,2017,923.0798297,12.2,14,,
118,2017,899.2761624,12.2,13,,
118,2017,875.4724951,12.2,12,,
118,2017,833.8160773,12.2,11,,
118,2017,798.1105763,12.2,10,,
118,2017,762.4050753,12.2,9,,
118,2017,738.601408,12.2,8,,
118,2017,702.895907,12.2,7,,
118,2017,673.1413229,12.2,6,,
118,2017,613.6321546,12.2,5,,
118,2017,560.0739031,12.2,4,,
118,2017,518.4174853,12.2,3,,
118,2017,470.8101507,12.2,2,,
118,2017,417.2518992,12.2,1,,
119,2017,994,14.56,10,,
119,2017,956.8169605,14.56,9,,
119,2017,888.6480546,14.56,8,,
119,2017,832.8734953,14.56,7,,
119,2017,777.098936,14.56,6,,
119,2017,696.5356836,14.56,5,,
119,2017,597.3809115,14.56,4,,
119,2017,516.8176591,14.56,3,,
119,2017,442.45158,14.56,2,,
119,2017,355.6911544,14.56,1,,
120,2017,1045,13,16,,
120,2017,1000.37163,13,15,,
120,2017,962.1187409,13,14,,
120,2017,936.616815,13,13,,
120,2017,885.6129633,13,12,,
120,2017,847.3600745,13,11,,
120,2017,828.2336301,13,10,,
120,2017,770.8542968,13,9,,
120,2017,732.601408,13,8,,
120,2017,668.8465933,13,7,,
120,2017,573.2143713,13,6,,
120,2017,503.0840751,13,5,,
120,2017,439.3292605,13,4,,
120,2017,388.3254087,13,3,,
120,2017,318.1951125,13,2,,
120,2017,235.3138534,13,1,,
121,2017,1017,20.61,14,,
121,2017,947.0618634,20.61,13,,
121,2017,884.1175404,20.61,12,,
121,2017,842.1546585,20.61,11,,
121,2017,786.2041492,20.61,10,,
121,2017,723.2598262,20.61,9,,
121,2017,632.3402486,20.61,8,,
121,2017,597.3711803,20.61,7,,
121,2017,548.4144847,20.61,6,,
121,2017,478.4763481,20.61,5,,
121,2017,394.5505842,20.61,4,,
121,2017,352.5877022,20.61,3,,
121,2017,317.6186339,20.61,2,,
121,2017,233.69287,20.61,1,,
122,2017,1055,17.86,16,,
122,2017,1029.049431,17.86,15,,
122,2017,1003.098862,17.86,14,,
122,2017,970.6606501,17.86,13,,
122,2017,938.2224386,17.86,12,,
122,2017,912.2718694,17.86,11,,
122,2017,892.8089425,17.86,10,,
122,2017,853.8830887,17.86,9,,
122,2017,801.9819503,17.86,8,,
122,2017,769.5437388,17.86,7,,
122,2017,724.1302427,17.86,6,,
122,2017,607.3526812,17.86,5,,
122,2017,535.9886159,17.86,4,,
122,2017,477.5998352,17.86,3,,
122,2017,419.2110545,17.86,2,,
122,2017,295.9458508,17.86,1,,
123,2017,1010,17.14,15,,
123,2017,973.6211381,17.14,14,,
123,2017,929.9665037,17.14,13,,
123,2017,886.3118694,17.14,12,,
123,2017,820.8299179,17.14,11,,
123,2017,784.451056,17.14,10,,
123,2017,748.0721941,17.14,9,,
123,2017,711.6933322,17.14,8,,
123,2017,646.2113807,17.14,7,,
123,2017,595.280974,17.14,6,,
123,2017,551.6263396,17.14,5,,
123,2017,493.4201606,17.14,4,,
123,2017,413.3866643,17.14,3,,
123,2017,347.9047128,17.14,2,,
123,2017,282.4227613,17.14,1,,
124,2017,1042,14.8,22,,
124,2017,1025.116944,14.8,21,,
124,2017,991.3508314,14.8,20,,
124,2017,968.8400898,14.8,19,,
124,2017,946.3293482,14.8,18,,
124,2017,923.8186067,14.8,17,,
124,2017,906.9355505,14.8,16,,
124,2017,895.6801797,14.8,15,,
124,2017,878.7971235,14.8,14,,
124,2017,839.4033257,14.8,13,,
124,2017,816.8925841,14.8,12,,
124,2017,794.3818425,14.8,11,,
124,2017,771.8711009,14.8,10,,
124,2017,732.4773032,14.8,9,,
124,2017,704.3388762,14.8,8,,
124,2017,653.6897076,14.8,7,,
124,2017,614.2959098,14.8,6,,
124,2017,569.2744266,14.8,5,,
124,2017,541.1359996,14.8,4,,
124,2017,496.1145165,14.8,3,,
124,2017,428.5822917,14.8,2,,
124,2017,344.1670107,14.8,1,,
125,2017,981,12.4,11,,
125,2017,908.9838535,12.4,10,,
125,2017,827.9656888,12.4,9,,
125,2017,791.9576155,12.4,8,,
125,2017,719.9414691,12.4,7,,
125,2017,638.9233043,12.4,6,,
125,2017,584.9111944,12.4,5,,
125,2017,530.8990846,12.4,4,,
125,2017,476.8869747,12.4,3,,
125,2017,368.862755,12.4,2,,
125,2017,269.8405536,12.4,1,,
126,2017,1021,13.67,10,,
126,2017,973.2165001,13.67,9,,
126,2017,920.1237224,13.67,8,,
126,2017,872.3402225,13.67,7,,
126,2017,824.5567226,13.67,6,,
126,2017,739.6082783,13.67,5,,
126,2017,686.5155007,13.67,4,,
126,2017,638.7320008,13.67,3,,
126,2017,516.6186121,13.67,2,,
126,2017,421.0516123,13.67,1,,
127,2017,843,8.88,10,,
127,2017,788.5410536,8.88,9,,
127,2017,740.8894756,8.88,8,,
127,2017,693.2378975,8.88,7,,
127,2017,638.7789511,8.88,6,,
127,2017,591.1273731,8.88,5,,
127,2017,502.6315852,8.88,4,,
127,2017,407.3284291,8.88,3,,
127,2017,352.8694827,8.88,2,,
127,2017,264.3736949,8.88,1,,
128,2017,878,9.58,5,,
128,2017,748.0874595,9.58,4,,
128,2017,646.0133205,9.58,3,,
128,2017,581.0570502,9.58,2,,
128,2017,478.9829113,9.58,1,,
129,2017,1042,14.81,9,,
